((660857, 660910), 42.592592592592595)
((660910, 660963), 44.44444444444444)
((660963, 661016), 48.148148148148145)
((661016, 661069), 40.74074074074074)
((661281, 661334), 38.888888888888886)
((661334, 661387), 42.592592592592595)
((662235, 662288), 42.592592592592595)
((662288, 662341), 42.592592592592595)
((662659, 662712), 40.74074074074074)
((662712, 662765), 42.592592592592595)
((662765, 662818), 40.74074074074074)
((662871, 662924), 42.592592592592595)
((662924, 662977), 42.592592592592595)
((662977, 663030), 40.74074074074074)
((663030, 663083), 44.44444444444444)
((663136, 663189), 42.592592592592595)
((663189, 663242), 38.888888888888886)
((663295, 663348), 38.888888888888886)
((663560, 663613), 42.592592592592595)
((664673, 664726), 42.592592592592595)
((664885, 664938), 38.888888888888886)
((665150, 665203), 38.888888888888886)
((665256, 665309), 42.592592592592595)
((665415, 665468), 40.74074074074074)
((665627, 665680), 38.888888888888886)
((665892, 665945), 38.888888888888886)
((667005, 667058), 38.888888888888886)
((667164, 667217), 38.888888888888886)
((667270, 667323), 40.74074074074074)
((667747, 667800), 38.888888888888886)
((669602, 669655), 40.74074074074074)
((670609, 670662), 44.44444444444444)
((670874, 670927), 38.888888888888886)
((671033, 671086), 42.592592592592595)
((672411, 672464), 42.592592592592595)
((672941, 672994), 40.74074074074074)
((673365, 673418), 40.74074074074074)
((673524, 673577), 42.592592592592595)
((673577, 673630), 44.44444444444444)
((674266, 674319), 40.74074074074074)
((674319, 674372), 38.888888888888886)
((674690, 674743), 38.888888888888886)
((674902, 674955), 40.74074074074074)
((675326, 675379), 40.74074074074074)
((675750, 675803), 38.888888888888886)
((676015, 676068), 53.7037037037037)
((676068, 676121), 44.44444444444444)
((677128, 677181), 40.74074074074074)
((677234, 677287), 42.592592592592595)
((677393, 677446), 38.888888888888886)
((677605, 677658), 38.888888888888886)
((677658, 677711), 38.888888888888886)
((677711, 677764), 38.888888888888886)
((677764, 677817), 40.74074074074074)
((678188, 678241), 42.592592592592595)
((678400, 678453), 38.888888888888886)
((678771, 678824), 44.44444444444444)
((678877, 678930), 50.0)
((678930, 678983), 42.592592592592595)
((679089, 679142), 40.74074074074074)
((679195, 679248), 38.888888888888886)
((679248, 679301), 42.592592592592595)
((679778, 679831), 38.888888888888886)
((679884, 679937), 38.888888888888886)
((680573, 680626), 38.888888888888886)
((681527, 681580), 40.74074074074074)
((681580, 681633), 44.44444444444444)
((682693, 682746), 38.888888888888886)
((682746, 682799), 38.888888888888886)
((683435, 683488), 42.592592592592595)
((683594, 683647), 40.74074074074074)
((683806, 683859), 38.888888888888886)
((683965, 684018), 50.0)
((684018, 684071), 42.592592592592595)
((684230, 684283), 46.2962962962963)
((684442, 684495), 55.55555555555556)
((684495, 684548), 38.888888888888886)
((684548, 684601), 38.888888888888886)
((684654, 684707), 42.592592592592595)
((684919, 684972), 38.888888888888886)
((684972, 685025), 40.74074074074074)
((685396, 685449), 42.592592592592595)
((686191, 686244), 38.888888888888886)
((686297, 686350), 40.74074074074074)
((686562, 686615), 40.74074074074074)
((686933, 686986), 42.592592592592595)
((687622, 687675), 40.74074074074074)
((689212, 689265), 44.44444444444444)
((689530, 689583), 38.888888888888886)
((689954, 690007), 42.592592592592595)
((690325, 690378), 38.888888888888886)
((690537, 690590), 42.592592592592595)
((690908, 690961), 42.592592592592595)
((691120, 691173), 40.74074074074074)
((691809, 691862), 38.888888888888886)
((691862, 691915), 55.55555555555556)
((692286, 692339), 40.74074074074074)
((693346, 693399), 40.74074074074074)
((693664, 693717), 44.44444444444444)
((693982, 694035), 38.888888888888886)
((696738, 696791), 44.44444444444444)
((696791, 696844), 38.888888888888886)
((697109, 697162), 38.888888888888886)
((697215, 697268), 42.592592592592595)
((697427, 697480), 38.888888888888886)
((698063, 698116), 40.74074074074074)
((698593, 698646), 38.888888888888886)
((698699, 698752), 38.888888888888886)
((698858, 698911), 38.888888888888886)
((699282, 699335), 38.888888888888886)
((699971, 700024), 38.888888888888886)
((701190, 701243), 48.148148148148145)
((701508, 701561), 46.2962962962963)
((701561, 701614), 40.74074074074074)
((701826, 701879), 38.888888888888886)
((702515, 702568), 38.888888888888886)
((702674, 702727), 44.44444444444444)
((702727, 702780), 40.74074074074074)
((706861, 706914), 40.74074074074074)
((707603, 707656), 40.74074074074074)
((708398, 708451), 38.888888888888886)
((708610, 708663), 42.592592592592595)
((709299, 709352), 40.74074074074074)
((710200, 710253), 46.2962962962963)
((710359, 710412), 44.44444444444444)
((710889, 710942), 40.74074074074074)
((711631, 711684), 38.888888888888886)
((711790, 711843), 38.888888888888886)
((711843, 711896), 38.888888888888886)
((711949, 712002), 38.888888888888886)
((712002, 712055), 50.0)
((712426, 712479), 40.74074074074074)
((712532, 712585), 40.74074074074074)
((713062, 713115), 38.888888888888886)
((713115, 713168), 40.74074074074074)
((713486, 713539), 38.888888888888886)
((715023, 715076), 38.888888888888886)
((715182, 715235), 38.888888888888886)
((716136, 716189), 38.888888888888886)
((716189, 716242), 42.592592592592595)
((716507, 716560), 38.888888888888886)
((716613, 716666), 38.888888888888886)
((716931, 716984), 42.592592592592595)
((717355, 717408), 48.148148148148145)
((717726, 717779), 38.888888888888886)
((717885, 717938), 38.888888888888886)
((718203, 718256), 38.888888888888886)
((719051, 719104), 38.888888888888886)
((719210, 719263), 38.888888888888886)
((719952, 720005), 38.888888888888886)
((720906, 720959), 38.888888888888886)
((721489, 721542), 42.592592592592595)
((721807, 721860), 38.888888888888886)
((721913, 721966), 42.592592592592595)
((722072, 722125), 46.2962962962963)
((722125, 722178), 40.74074074074074)
((722443, 722496), 40.74074074074074)
((722602, 722655), 40.74074074074074)
((722761, 722814), 42.592592592592595)
((723132, 723185), 44.44444444444444)
((723238, 723291), 38.888888888888886)
((723503, 723556), 42.592592592592595)
((723556, 723609), 59.25925925925926)
((723821, 723874), 42.592592592592595)
((724033, 724086), 40.74074074074074)
((724139, 724192), 40.74074074074074)
((724245, 724298), 38.888888888888886)
((724298, 724351), 50.0)
((724457, 724510), 42.592592592592595)
((724828, 724881), 42.592592592592595)
((724934, 724987), 44.44444444444444)
((725040, 725093), 42.592592592592595)
((725093, 725146), 44.44444444444444)
((725199, 725252), 38.888888888888886)
((725252, 725305), 40.74074074074074)
((725305, 725358), 42.592592592592595)
((725411, 725464), 40.74074074074074)
((725464, 725517), 38.888888888888886)
((725782, 725835), 46.2962962962963)
((725888, 725941), 42.592592592592595)
((725994, 726047), 38.888888888888886)
((726153, 726206), 42.592592592592595)
((726206, 726259), 46.2962962962963)
((726312, 726365), 44.44444444444444)
((726365, 726418), 40.74074074074074)
((726471, 726524), 40.74074074074074)
((726683, 726736), 50.0)
((726736, 726789), 46.2962962962963)
((726789, 726842), 51.851851851851855)
((726842, 726895), 48.148148148148145)
((726895, 726948), 38.888888888888886)
((727001, 727054), 44.44444444444444)
((727054, 727107), 42.592592592592595)
((727478, 727531), 38.888888888888886)
((727584, 727637), 44.44444444444444)
((727849, 727902), 42.592592592592595)
((728220, 728273), 40.74074074074074)
((728273, 728326), 38.888888888888886)
((728326, 728379), 44.44444444444444)
((728591, 728644), 46.2962962962963)
((728644, 728697), 40.74074074074074)
((728750, 728803), 38.888888888888886)
((729174, 729227), 38.888888888888886)
((729492, 729545), 38.888888888888886)
((729545, 729598), 38.888888888888886)
((730764, 730817), 38.888888888888886)
((731082, 731135), 50.0)
((731188, 731241), 40.74074074074074)
((731241, 731294), 42.592592592592595)
((731400, 731453), 38.888888888888886)
((731453, 731506), 38.888888888888886)
((731718, 731771), 42.592592592592595)
((731930, 731983), 44.44444444444444)
((731983, 732036), 38.888888888888886)
((732036, 732089), 50.0)
((732831, 732884), 57.407407407407405)
((732884, 732937), 57.407407407407405)
((733573, 733626), 40.74074074074074)
((734050, 734103), 40.74074074074074)
((734580, 734633), 38.888888888888886)
((735216, 735269), 38.888888888888886)
((735587, 735640), 42.592592592592595)
((735799, 735852), 38.888888888888886)
((735958, 736011), 38.888888888888886)
((736011, 736064), 40.74074074074074)
((736329, 736382), 50.0)
((736488, 736541), 40.74074074074074)
((736541, 736594), 59.25925925925926)
((738343, 738396), 40.74074074074074)
((738555, 738608), 44.44444444444444)
((739191, 739244), 44.44444444444444)
((739456, 739509), 38.888888888888886)
((739880, 739933), 40.74074074074074)
((739986, 740039), 42.592592592592595)
((740198, 740251), 42.592592592592595)
((740516, 740569), 40.74074074074074)
((740622, 740675), 38.888888888888886)
((740675, 740728), 38.888888888888886)
((740940, 740993), 38.888888888888886)
((741311, 741364), 42.592592592592595)
((741364, 741417), 40.74074074074074)
((741629, 741682), 42.592592592592595)
((741682, 741735), 42.592592592592595)
((741841, 741894), 42.592592592592595)
((741894, 741947), 40.74074074074074)
((741947, 742000), 42.592592592592595)
((742000, 742053), 44.44444444444444)
((742053, 742106), 42.592592592592595)
((742424, 742477), 53.7037037037037)
((742477, 742530), 48.148148148148145)
((742848, 742901), 40.74074074074074)
((743007, 743060), 40.74074074074074)
((743696, 743749), 40.74074074074074)
((743749, 743802), 38.888888888888886)
((744279, 744332), 38.888888888888886)
((745763, 745816), 40.74074074074074)
((745816, 745869), 51.851851851851855)
((745869, 745922), 38.888888888888886)
((746240, 746293), 38.888888888888886)
((746452, 746505), 38.888888888888886)
((746823, 746876), 38.888888888888886)
((747088, 747141), 42.592592592592595)
((747300, 747353), 44.44444444444444)
((748413, 748466), 38.888888888888886)
((749950, 750003), 42.592592592592595)
((750798, 750851), 40.74074074074074)
((750851, 750904), 40.74074074074074)
((750904, 750957), 40.74074074074074)
((751328, 751381), 38.888888888888886)
((751381, 751434), 38.888888888888886)
((752123, 752176), 40.74074074074074)
((752176, 752229), 38.888888888888886)
((752759, 752812), 40.74074074074074)
((753872, 753925), 38.888888888888886)
((753925, 753978), 38.888888888888886)
((753978, 754031), 40.74074074074074)
((754031, 754084), 40.74074074074074)
((754084, 754137), 38.888888888888886)
((754243, 754296), 40.74074074074074)
((754349, 754402), 44.44444444444444)
((754402, 754455), 40.74074074074074)
((754773, 754826), 40.74074074074074)
((754932, 754985), 38.888888888888886)
((754985, 755038), 44.44444444444444)
((755038, 755091), 42.592592592592595)
((755780, 755833), 40.74074074074074)
((755886, 755939), 42.592592592592595)
((756469, 756522), 42.592592592592595)
((756522, 756575), 48.148148148148145)
((756575, 756628), 48.148148148148145)
((756893, 756946), 46.2962962962963)
((757052, 757105), 38.888888888888886)
((757582, 757635), 38.888888888888886)
((757741, 757794), 38.888888888888886)
((757847, 757900), 57.407407407407405)
((757900, 757953), 44.44444444444444)
((757953, 758006), 44.44444444444444)
((758218, 758271), 38.888888888888886)
((758536, 758589), 40.74074074074074)
((758854, 758907), 46.2962962962963)
((759278, 759331), 38.888888888888886)
((759384, 759437), 48.148148148148145)
((760020, 760073), 46.2962962962963)
((760285, 760338), 38.888888888888886)
((760762, 760815), 40.74074074074074)
((760815, 760868), 38.888888888888886)
((760868, 760921), 40.74074074074074)
((760921, 760974), 44.44444444444444)
((760974, 761027), 42.592592592592595)
((761027, 761080), 46.2962962962963)
((761133, 761186), 38.888888888888886)
((761239, 761292), 38.888888888888886)
((762776, 762829), 42.592592592592595)
((762935, 762988), 38.888888888888886)
((763465, 763518), 44.44444444444444)
((765638, 765691), 44.44444444444444)
((766274, 766327), 38.888888888888886)
((766327, 766380), 38.888888888888886)
((766857, 766910), 42.592592592592595)
((767599, 767652), 38.888888888888886)
((768447, 768500), 38.888888888888886)
((769401, 769454), 38.888888888888886)
((770143, 770196), 40.74074074074074)
((770726, 770779), 40.74074074074074)
((772104, 772157), 40.74074074074074)
((772157, 772210), 44.44444444444444)
((772263, 772316), 44.44444444444444)
((772475, 772528), 38.888888888888886)
((772581, 772634), 38.888888888888886)
((772687, 772740), 40.74074074074074)
((772846, 772899), 51.851851851851855)
((772899, 772952), 42.592592592592595)
((772952, 773005), 38.888888888888886)
((773058, 773111), 48.148148148148145)
((774754, 774807), 40.74074074074074)
((774860, 774913), 42.592592592592595)
((775231, 775284), 40.74074074074074)
((775549, 775602), 40.74074074074074)
((775655, 775708), 46.2962962962963)
((775814, 775867), 38.888888888888886)
((775867, 775920), 38.888888888888886)
((776026, 776079), 42.592592592592595)
((776291, 776344), 38.888888888888886)
((776397, 776450), 40.74074074074074)
((776450, 776503), 40.74074074074074)
((776503, 776556), 38.888888888888886)
((776556, 776609), 44.44444444444444)
((776609, 776662), 42.592592592592595)
((776715, 776768), 40.74074074074074)
((776768, 776821), 46.2962962962963)
((776821, 776874), 42.592592592592595)
((777563, 777616), 38.888888888888886)
((778517, 778570), 40.74074074074074)
((778729, 778782), 38.888888888888886)
((779100, 779153), 40.74074074074074)
((781114, 781167), 44.44444444444444)
((781326, 781379), 42.592592592592595)
((781379, 781432), 46.2962962962963)
((781485, 781538), 42.592592592592595)
((781856, 781909), 40.74074074074074)
((781909, 781962), 46.2962962962963)
((781962, 782015), 53.7037037037037)
((782121, 782174), 40.74074074074074)
((782174, 782227), 48.148148148148145)
((782492, 782545), 40.74074074074074)
((783022, 783075), 38.888888888888886)
((783075, 783128), 40.74074074074074)
((784135, 784188), 42.592592592592595)
((784188, 784241), 40.74074074074074)
((784241, 784294), 42.592592592592595)
((784506, 784559), 38.888888888888886)
((784718, 784771), 42.592592592592595)
((784824, 784877), 38.888888888888886)
((785142, 785195), 42.592592592592595)
((785566, 785619), 42.592592592592595)
((785619, 785672), 38.888888888888886)
((785672, 785725), 42.592592592592595)
((785884, 785937), 42.592592592592595)
((785937, 785990), 38.888888888888886)
((785990, 786043), 38.888888888888886)
((786096, 786149), 38.888888888888886)
((786573, 786626), 38.888888888888886)
((786838, 786891), 38.888888888888886)
((787686, 787739), 38.888888888888886)
((789859, 789912), 42.592592592592595)
((790601, 790654), 38.888888888888886)
((790654, 790707), 40.74074074074074)
((790919, 790972), 38.888888888888886)
((791502, 791555), 40.74074074074074)
((791873, 791926), 44.44444444444444)
((791979, 792032), 38.888888888888886)
((792191, 792244), 38.888888888888886)
((792244, 792297), 42.592592592592595)
((792403, 792456), 38.888888888888886)
((792774, 792827), 40.74074074074074)
((792827, 792880), 40.74074074074074)
((793357, 793410), 40.74074074074074)
((793516, 793569), 40.74074074074074)
((793940, 793993), 44.44444444444444)
((794152, 794205), 50.0)
((794258, 794311), 40.74074074074074)
((794788, 794841), 40.74074074074074)
((794894, 794947), 38.888888888888886)
((795053, 795106), 40.74074074074074)
((795424, 795477), 40.74074074074074)
((795477, 795530), 51.851851851851855)
((795530, 795583), 46.2962962962963)
((795689, 795742), 42.592592592592595)
((796007, 796060), 44.44444444444444)
((796219, 796272), 40.74074074074074)
((796590, 796643), 42.592592592592595)
((796643, 796696), 53.7037037037037)
((796696, 796749), 38.888888888888886)
((796749, 796802), 40.74074074074074)
((796961, 797014), 38.888888888888886)
((797014, 797067), 42.592592592592595)
((797226, 797279), 38.888888888888886)
((797385, 797438), 38.888888888888886)
((797491, 797544), 42.592592592592595)
((797862, 797915), 40.74074074074074)
((797915, 797968), 38.888888888888886)
((798180, 798233), 46.2962962962963)
((798445, 798498), 38.888888888888886)
((798604, 798657), 40.74074074074074)
((798657, 798710), 38.888888888888886)
((799240, 799293), 42.592592592592595)
((799293, 799346), 40.74074074074074)
((799346, 799399), 44.44444444444444)
((799929, 799982), 38.888888888888886)
((800194, 800247), 38.888888888888886)
((800459, 800512), 40.74074074074074)
((800830, 800883), 40.74074074074074)
((800936, 800989), 48.148148148148145)
((801201, 801254), 44.44444444444444)
((801254, 801307), 48.148148148148145)
((801360, 801413), 40.74074074074074)
((801413, 801466), 42.592592592592595)
((802367, 802420), 38.888888888888886)
((802420, 802473), 44.44444444444444)
((802579, 802632), 38.888888888888886)
((802685, 802738), 38.888888888888886)
((803427, 803480), 40.74074074074074)
((803480, 803533), 59.25925925925926)
((803533, 803586), 46.2962962962963)
((803586, 803639), 48.148148148148145)
((803745, 803798), 38.888888888888886)
((803904, 803957), 38.888888888888886)
((803957, 804010), 40.74074074074074)
((804275, 804328), 44.44444444444444)
((804487, 804540), 38.888888888888886)
((804593, 804646), 48.148148148148145)
((804911, 804964), 50.0)
((805494, 805547), 40.74074074074074)
((806713, 806766), 48.148148148148145)
((806925, 806978), 38.888888888888886)
((807137, 807190), 38.888888888888886)
((807455, 807508), 42.592592592592595)
((807773, 807826), 38.888888888888886)
((807826, 807879), 44.44444444444444)
((808409, 808462), 44.44444444444444)
((808674, 808727), 40.74074074074074)
((809045, 809098), 40.74074074074074)
((809734, 809787), 46.2962962962963)
((809787, 809840), 53.7037037037037)
((810582, 810635), 44.44444444444444)
((810688, 810741), 40.74074074074074)
((810741, 810794), 48.148148148148145)
((810794, 810847), 40.74074074074074)
((810847, 810900), 48.148148148148145)
((811006, 811059), 44.44444444444444)
((811059, 811112), 50.0)
((811112, 811165), 44.44444444444444)
((811165, 811218), 38.888888888888886)
((811377, 811430), 48.148148148148145)
((811430, 811483), 42.592592592592595)
((811536, 811589), 46.2962962962963)
((811642, 811695), 38.888888888888886)
((811695, 811748), 40.74074074074074)
((811801, 811854), 42.592592592592595)
((812119, 812172), 38.888888888888886)
((812331, 812384), 40.74074074074074)
((812384, 812437), 48.148148148148145)
((812649, 812702), 42.592592592592595)
((812702, 812755), 40.74074074074074)
((812755, 812808), 40.74074074074074)
((812861, 812914), 48.148148148148145)
((812914, 812967), 38.888888888888886)
((813073, 813126), 40.74074074074074)
((813126, 813179), 38.888888888888886)
((813232, 813285), 38.888888888888886)
((813285, 813338), 42.592592592592595)
((813497, 813550), 40.74074074074074)
((813550, 813603), 38.888888888888886)
((813762, 813815), 40.74074074074074)
((813815, 813868), 40.74074074074074)
((813868, 813921), 44.44444444444444)
((813921, 813974), 38.888888888888886)
((813974, 814027), 38.888888888888886)
((814080, 814133), 46.2962962962963)
((814133, 814186), 46.2962962962963)
((814398, 814451), 44.44444444444444)
((814451, 814504), 42.592592592592595)
((814557, 814610), 42.592592592592595)
((814610, 814663), 44.44444444444444)
((814663, 814716), 46.2962962962963)
((814769, 814822), 40.74074074074074)
((814822, 814875), 44.44444444444444)
((814875, 814928), 46.2962962962963)
((815140, 815193), 38.888888888888886)
((815564, 815617), 38.888888888888886)
((816836, 816889), 38.888888888888886)
((817419, 817472), 44.44444444444444)
((817525, 817578), 51.851851851851855)
((817578, 817631), 55.55555555555556)
((817737, 817790), 38.888888888888886)
((818161, 818214), 38.888888888888886)
((818320, 818373), 38.888888888888886)
((818426, 818479), 40.74074074074074)
((818585, 818638), 38.888888888888886)
((818850, 818903), 38.888888888888886)
((818903, 818956), 42.592592592592595)
((819009, 819062), 38.888888888888886)
((819486, 819539), 38.888888888888886)
((819857, 819910), 40.74074074074074)
((819910, 819963), 38.888888888888886)
((820175, 820228), 42.592592592592595)
((820387, 820440), 42.592592592592595)
((820440, 820493), 50.0)
((820811, 820864), 44.44444444444444)
((821076, 821129), 42.592592592592595)
((821235, 821288), 42.592592592592595)
((821500, 821553), 40.74074074074074)
((821765, 821818), 46.2962962962963)
((821871, 821924), 46.2962962962963)
((822401, 822454), 38.888888888888886)
((822454, 822507), 46.2962962962963)
((823143, 823196), 38.888888888888886)
((823196, 823249), 42.592592592592595)
((823355, 823408), 42.592592592592595)
((823408, 823461), 38.888888888888886)
((826429, 826482), 40.74074074074074)
((827595, 827648), 38.888888888888886)
((827648, 827701), 38.888888888888886)
((828549, 828602), 38.888888888888886)
((829026, 829079), 38.888888888888886)
((829503, 829556), 40.74074074074074)
((829821, 829874), 38.888888888888886)
((830669, 830722), 42.592592592592595)
((830881, 830934), 40.74074074074074)
((832206, 832259), 38.888888888888886)
((832312, 832365), 38.888888888888886)
((832683, 832736), 42.592592592592595)
((833001, 833054), 38.888888888888886)
((833160, 833213), 38.888888888888886)
((833319, 833372), 40.74074074074074)
((833372, 833425), 44.44444444444444)
((833902, 833955), 38.888888888888886)
((834008, 834061), 40.74074074074074)
((836128, 836181), 48.148148148148145)
((836552, 836605), 38.888888888888886)
((838142, 838195), 42.592592592592595)
((838195, 838248), 40.74074074074074)
((838407, 838460), 38.888888888888886)
((838672, 838725), 42.592592592592595)
((838725, 838778), 40.74074074074074)
((838831, 838884), 42.592592592592595)
((839361, 839414), 38.888888888888886)
((839626, 839679), 46.2962962962963)
((839732, 839785), 42.592592592592595)
((839891, 839944), 40.74074074074074)
((839944, 839997), 40.74074074074074)
((840050, 840103), 38.888888888888886)
((840686, 840739), 38.888888888888886)
((840792, 840845), 38.888888888888886)
((842011, 842064), 42.592592592592595)
((842117, 842170), 46.2962962962963)
((842170, 842223), 38.888888888888886)
((842753, 842806), 42.592592592592595)
((842806, 842859), 44.44444444444444)
((844078, 844131), 48.148148148148145)
((844661, 844714), 42.592592592592595)
((844714, 844767), 38.888888888888886)
((845191, 845244), 38.888888888888886)
((846304, 846357), 42.592592592592595)
((846357, 846410), 42.592592592592595)
((847099, 847152), 44.44444444444444)
((847576, 847629), 44.44444444444444)
((848212, 848265), 38.888888888888886)
((848901, 848954), 40.74074074074074)
((849590, 849643), 44.44444444444444)
((849643, 849696), 44.44444444444444)
((850067, 850120), 40.74074074074074)
((850120, 850173), 38.888888888888886)
((850226, 850279), 40.74074074074074)
((850385, 850438), 38.888888888888886)
((851233, 851286), 46.2962962962963)
((851339, 851392), 40.74074074074074)
((851392, 851445), 38.888888888888886)
((851551, 851604), 44.44444444444444)
((853353, 853406), 40.74074074074074)
((853406, 853459), 38.888888888888886)
((853459, 853512), 40.74074074074074)
((854095, 854148), 38.888888888888886)
((854678, 854731), 38.888888888888886)
((854890, 854943), 42.592592592592595)
((855420, 855473), 40.74074074074074)
((855526, 855579), 46.2962962962963)
((855632, 855685), 38.888888888888886)
((856427, 856480), 48.148148148148145)
((856480, 856533), 40.74074074074074)
((856533, 856586), 38.888888888888886)
((856904, 856957), 38.888888888888886)
((857434, 857487), 38.888888888888886)
((857699, 857752), 38.888888888888886)
((857752, 857805), 44.44444444444444)
((858759, 858812), 40.74074074074074)
((858812, 858865), 40.74074074074074)
((859024, 859077), 38.888888888888886)
((859660, 859713), 44.44444444444444)
((859713, 859766), 42.592592592592595)
((860084, 860137), 38.888888888888886)
((860243, 860296), 44.44444444444444)
((860349, 860402), 38.888888888888886)
((860455, 860508), 40.74074074074074)
((860508, 860561), 48.148148148148145)
((860561, 860614), 50.0)
((860614, 860667), 40.74074074074074)
((860667, 860720), 38.888888888888886)
((861250, 861303), 40.74074074074074)
((861515, 861568), 40.74074074074074)
((862681, 862734), 38.888888888888886)
((862734, 862787), 38.888888888888886)
((863264, 863317), 40.74074074074074)
((864059, 864112), 40.74074074074074)
((864324, 864377), 42.592592592592595)
((864377, 864430), 50.0)
((864430, 864483), 59.25925925925926)
((864483, 864536), 38.888888888888886)
((864536, 864589), 51.851851851851855)
((864642, 864695), 40.74074074074074)
((864801, 864854), 38.888888888888886)
((864960, 865013), 44.44444444444444)
((865013, 865066), 44.44444444444444)
((865066, 865119), 38.888888888888886)
((865384, 865437), 40.74074074074074)
((865437, 865490), 38.888888888888886)
((865490, 865543), 38.888888888888886)
((865543, 865596), 38.888888888888886)
((865808, 865861), 38.888888888888886)
((866020, 866073), 38.888888888888886)
((866073, 866126), 38.888888888888886)
((866126, 866179), 40.74074074074074)
((866179, 866232), 40.74074074074074)
((866232, 866285), 53.7037037037037)
((867398, 867451), 38.888888888888886)
((867451, 867504), 38.888888888888886)
((867557, 867610), 38.888888888888886)
((868564, 868617), 38.888888888888886)
((868988, 869041), 42.592592592592595)
((869094, 869147), 42.592592592592595)
((869306, 869359), 38.888888888888886)
((869465, 869518), 42.592592592592595)
((870101, 870154), 42.592592592592595)
((870154, 870207), 38.888888888888886)
((870472, 870525), 44.44444444444444)
((870631, 870684), 40.74074074074074)
((870737, 870790), 38.888888888888886)
((871108, 871161), 38.888888888888886)
((871214, 871267), 40.74074074074074)
((871532, 871585), 38.888888888888886)
((871638, 871691), 42.592592592592595)
((871691, 871744), 40.74074074074074)
((871744, 871797), 38.888888888888886)
((871797, 871850), 42.592592592592595)
((872115, 872168), 40.74074074074074)
((872592, 872645), 44.44444444444444)
((872963, 873016), 38.888888888888886)
((873387, 873440), 46.2962962962963)
((873440, 873493), 38.888888888888886)
((873599, 873652), 44.44444444444444)
((873705, 873758), 38.888888888888886)
((874712, 874765), 38.888888888888886)
((874765, 874818), 42.592592592592595)
((874924, 874977), 38.888888888888886)
((875242, 875295), 42.592592592592595)
((875295, 875348), 44.44444444444444)
((875719, 875772), 42.592592592592595)
((876673, 876726), 40.74074074074074)
((876726, 876779), 55.55555555555556)
((876779, 876832), 50.0)
((877998, 878051), 46.2962962962963)
((878104, 878157), 40.74074074074074)
((879111, 879164), 40.74074074074074)
((879694, 879747), 40.74074074074074)
((880860, 880913), 44.44444444444444)
((882397, 882450), 42.592592592592595)
((882556, 882609), 38.888888888888886)
((882609, 882662), 42.592592592592595)
((882715, 882768), 40.74074074074074)
((883086, 883139), 42.592592592592595)
((883404, 883457), 38.888888888888886)
((883510, 883563), 44.44444444444444)
((883669, 883722), 44.44444444444444)
((883722, 883775), 38.888888888888886)
((883775, 883828), 40.74074074074074)
((883881, 883934), 38.888888888888886)
((883934, 883987), 40.74074074074074)
((884199, 884252), 48.148148148148145)
((884411, 884464), 40.74074074074074)
((884623, 884676), 40.74074074074074)
((884729, 884782), 38.888888888888886)
((884835, 884888), 38.888888888888886)
((884888, 884941), 40.74074074074074)
((884941, 884994), 51.851851851851855)
((884994, 885047), 42.592592592592595)
((885100, 885153), 38.888888888888886)
((885153, 885206), 42.592592592592595)
((885418, 885471), 42.592592592592595)
((885471, 885524), 50.0)
((885630, 885683), 46.2962962962963)
((885736, 885789), 53.7037037037037)
((885789, 885842), 44.44444444444444)
((885842, 885895), 51.851851851851855)
((886054, 886107), 55.55555555555556)
((886372, 886425), 42.592592592592595)
((886690, 886743), 40.74074074074074)
((886743, 886796), 38.888888888888886)
((886849, 886902), 40.74074074074074)
((887008, 887061), 38.888888888888886)
((887114, 887167), 38.888888888888886)
((887220, 887273), 40.74074074074074)
((887273, 887326), 38.888888888888886)
((887485, 887538), 40.74074074074074)
((888121, 888174), 38.888888888888886)
((888863, 888916), 42.592592592592595)
((888969, 889022), 51.851851851851855)
((889022, 889075), 51.851851851851855)
((889075, 889128), 42.592592592592595)
((889128, 889181), 38.888888888888886)
((889870, 889923), 40.74074074074074)
((889976, 890029), 38.888888888888886)
((890082, 890135), 38.888888888888886)
((890347, 890400), 40.74074074074074)
((891619, 891672), 48.148148148148145)
((891672, 891725), 46.2962962962963)
((891990, 892043), 42.592592592592595)
((892361, 892414), 44.44444444444444)
((892732, 892785), 40.74074074074074)
((892838, 892891), 44.44444444444444)
((892891, 892944), 38.888888888888886)
((893103, 893156), 42.592592592592595)
((893580, 893633), 50.0)
((893633, 893686), 44.44444444444444)
((893792, 893845), 50.0)
((893845, 893898), 42.592592592592595)
((893898, 893951), 40.74074074074074)
((894799, 894852), 40.74074074074074)
((895223, 895276), 38.888888888888886)
((896389, 896442), 42.592592592592595)
((896442, 896495), 38.888888888888886)
((897078, 897131), 38.888888888888886)
((897555, 897608), 42.592592592592595)
((898827, 898880), 38.888888888888886)
((898986, 899039), 38.888888888888886)
((899039, 899092), 40.74074074074074)
((899145, 899198), 42.592592592592595)
((899304, 899357), 44.44444444444444)
((899569, 899622), 42.592592592592595)
((900099, 900152), 44.44444444444444)
((900364, 900417), 38.888888888888886)
((900841, 900894), 38.888888888888886)
((900894, 900947), 48.148148148148145)
((901000, 901053), 44.44444444444444)
((901159, 901212), 46.2962962962963)
((901212, 901265), 38.888888888888886)
((901265, 901318), 38.888888888888886)
((901477, 901530), 42.592592592592595)
((901901, 901954), 40.74074074074074)
((902113, 902166), 42.592592592592595)
((902166, 902219), 44.44444444444444)
((902272, 902325), 42.592592592592595)
